id,Record URL,XML,Name,Title,Publication,Description,Summary,Subject,Image,Series
b20641035,http://www.catalog.slsa.sa.gov.au/record=b2064103,http://www.catalog.slsa.sa.gov.au/xrecord=b2064103,"State Library of South Australia, photographer",Mills Terrace,1930,Photograph  14.0 cm x 8.0 cm,"Mills Terrace, February 24th 1930, right side of building is 25 yards north of Molesworth Street and frontage is 16.5 yards",,http://images.slsa.sa.gov.au/mpcimg/05750/B5748.jpg,849
b20641023,http://www.catalog.slsa.sa.gov.au/record=b2064102,http://www.catalog.slsa.sa.gov.au/xrecord=b2064102,"State Library of South Australia, photographer",Mill Terrace,1937,Photograph  13.4 cm x 7.8 cmf,"Mills Terrace, east side, February 23rd 1937, right side of house is 5 yards north of Molesworth Street and frontage is 18 yards",,http://images.slsa.sa.gov.au/mpcimg/07000/B6918.jpg,849
b20641011,http://www.catalog.slsa.sa.gov.au/record=b2064101,http://www.catalog.slsa.sa.gov.au/xrecord=b2064101,"State Library of South Australia, photographer",Mill Terrace,1932,Photograph  14.0 cm x 8.0 cm,"Mills Terrace, February 16th 1932, right side of building is 73 yards north of Barnard Street and frontage is 17 yards",,http://images.slsa.sa.gov.au/mpcimg/06250/B6140.jpg,848
b20640869,http://www.catalog.slsa.sa.gov.au/record=b2064086,http://www.catalog.slsa.sa.gov.au/xrecord=b2064086,"State Library of South Australia, photographer","Molesworth Street, North Adelaide",1927,Photograph  14.0 cm x 8.0 cm,"[General description] The roofs of buildings of St. Dominic's Priory College can be seen above a tall picket fence, with hedging. Founded by a group of Dominican Sisters in 1883, St. Dominic's was one of the earliest Catholic schools to be established in Adelaide. [On back of photograph] 'Acres 846 and 847 / Molesworth Street, south side / October 4, 1927 / St. Dominic's Priory / Near side of building next to the Chapel is 109 yards. west of Hill Street. Far side of building on right (the third in the series) is 156 yards west of Hill Street.'","Catholic schools -- South Australia -- North Adelaide;St. Dominic's Priory College (North Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/04500/B4256.jpg,846
b20640882,http://www.catalog.slsa.sa.gov.au/record=b2064088,http://www.catalog.slsa.sa.gov.au/xrecord=b2064088,"State Library of South Australia, photographer",Saint Dominic's Priory,1930,Photograph  14.0 cm x 8.0 cm,"Sleeping quarters etc. at rear of Saint Dominic's Priory, Molesworth Street, south side  May 8, 1930 looking north west. Erected in 1929 on a vacant site. East face is 107 yards west of Hill Street, North and south frontages, 31 yards",,http://images.slsa.sa.gov.au/mpcimg/05750/B5695.jpg,846
b20640845,http://www.catalog.slsa.sa.gov.au/record=b2064084,http://www.catalog.slsa.sa.gov.au/xrecord=b2064084,"State Library of South Australia, photographer","Hill Street, North Adelaide",1926,Photograph  13.9 cm x 7.9 cm,"[General description] This pair of houses has been remodelled in the style of the twenties. A larger verandah featuring heavy pillars is one of the changes. [On back of photograph] ""Acre 844 / Hill Street, east side south corner of Molesworth Street / June 14,1926 / This house was remodelled in the previous year. For photo taken in 1924 see B 2448. Frontage: 20 yards'","North Adelaide -- Buildings, structures, etc",http://images.slsa.sa.gov.au/mpcimg/03750/B3616.jpg,844
b20640857,http://www.catalog.slsa.sa.gov.au/record=b2064085,http://www.catalog.slsa.sa.gov.au/xrecord=b2064085,"State Library of South Australia, photographer","Molesworth Street, North Adelaide",1924,Photograph  14.2 cm x 8.2 cm,"Molesworth Street, North Adelaide, south east corner of Hill Street, on the 24th December, 1924. The near side of the two storey houses on the extreme left is 74 yards east of Hill Street. For a view of these houses after renovations in 1925, see B 3616","North Adelaide -- Buildings, structures, etc",http://images.slsa.sa.gov.au/mpcimg/02500/B2448.jpg,843
b20640778,http://www.catalog.slsa.sa.gov.au/record=b2064077,http://www.catalog.slsa.sa.gov.au/xrecord=b2064077,"State Library of South Australia, photographer",Molesworth Street,1927,Photograph  14.0 cm x 8.1 cm,"Molesworth Street, South Side  11 April 1927. The house in the centre was completed in 1926. The site was formerly vacant. Site of new house: left side is 47 yards west of Wellington Square. Frontage: 23 yards",,http://images.slsa.sa.gov.au/mpcimg/04250/B4112.jpg,840
b2064078x,http://www.catalog.slsa.sa.gov.au/record=b2064078,http://www.catalog.slsa.sa.gov.au/xrecord=b2064078,"State Library of South Australia, photographer",Wellington Square,1927,Photograph  14.0 cm x 8.1 cm,"Wellington Square, West Side  11 April 1927. House erected on a vacant site. Completed in 1926. Right side is 44-1/2 yards south of Molesworth Street, frontage 26 yards",,http://images.slsa.sa.gov.au/mpcimg/04250/B4115.jpg,840
b20640791,http://www.catalog.slsa.sa.gov.au/record=b2064079,http://www.catalog.slsa.sa.gov.au/xrecord=b2064079,"State Library of South Australia, photographer",Molesworth Street,1927,Photograph  14.0 cm x 8.1 cm,"Molesworth St.reet, South Side  11 April 1927. Corner house completed in 1926. Site formerly vacant. Wellington Square frontage 24 yards, Molesworth Street frontage (house proper), 29 yards",,http://images.slsa.sa.gov.au/mpcimg/04250/B4116.jpg,840
b20968000,http://www.catalog.slsa.sa.gov.au/record=b2096800,http://www.catalog.slsa.sa.gov.au/xrecord=b2096800,,5DN studio,1930,Photograph  20.5 cm x 15.5 cm,"Photograph of the 5DN's Hindley Street studio in use, with an announcer, singer/actor and pianist","5DN (Radio station : Adelaide, S. Aust.);Radio stations -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/69000/B68886.jpg,837
b20640687,http://www.catalog.slsa.sa.gov.au/record=b2064068,http://www.catalog.slsa.sa.gov.au/xrecord=b2064068,"State Library of South Australia, photographer",Gloucester Place,1936,Photograph  21.5 cm x 16.3 cm,"Gloucester Place, south side  June 23 1936. Site of cottage in foreground: 30 yards east of Wellington Square. Frontage: 9-1/2 yards",,http://images.slsa.sa.gov.au/mpcimg/07000/B6878.jpg,837
b20640638,http://www.catalog.slsa.sa.gov.au/record=b2064063,http://www.catalog.slsa.sa.gov.au/xrecord=b2064063,"State Library of South Australia, photographer","Tynte Street, North Adelaide",1925,Photograph  14.3 cm x 8.1 cm,"Tynte Street, North Adelaide, south side,on the 8th September, 1925. The frontage of the house and wall is 24 yards. The right side of the wall is 59 yards east of Wellington Square. The wall was demolished in 1926 and the house remodelled in 1927. See B4813","Architecture, Domestic -- 19th century",http://images.slsa.sa.gov.au/mpcimg/03000/B2948.jpg,836
b20640651,http://www.catalog.slsa.sa.gov.au/record=b2064065,http://www.catalog.slsa.sa.gov.au/xrecord=b2064065,"State Library of South Australia, photographer","Tynte Street, South Side",1927,Photograph  14.0 cm x 8.1 cm,"Tynte Street, south side, 11th April 1927, showing the Barker Free Kindergarten erected in 1926 on a vacant site on the west corner of Cambridge Street where the frontage is 22 1/2 yards. Tynte Street frontage: 16 1/2 yards",,http://images.slsa.sa.gov.au/mpcimg/04250/B4113.jpg,836
b2064064x,http://www.catalog.slsa.sa.gov.au/record=b2064064,http://www.catalog.slsa.sa.gov.au/xrecord=b2064064,"State Library of South Australia, photographer","Tynte Street, South Side, North Adelaide",1928,Photograph  14.0 cm x 8.1 cm,"[General description] This earlier house has recently been upgraded by adding a new roof featuring the wide half timbered gable popular in the inter-war period. [On back of photograph] 'Acre 836 / Tynte Street, south side / 17th May 1928 / For view of house prior to alterations effected in 1922 see B 2948 / Site of house: Left side is 18 1/2 yards west of Cambridge Street / Frontage: 9 yards'","Architecture, Domestic -- 20th Century -- South Australia -- North Adelaide",http://images.slsa.sa.gov.au/mpcimg/05000/B4813.jpg,836
b20640596,http://www.catalog.slsa.sa.gov.au/record=b2064059,http://www.catalog.slsa.sa.gov.au/xrecord=b2064059,"State Library of South Australia, photographer","Commercial Inn, North Adelaide",1928,Photograph  14.0 cm x 8.1 cm,"[General description] This hotel is a two storey stone building with a wide verandah featuring decorative iron lace, tall chimneys and a parapet. P.E.L. Welsh is the licensee at this time. There has been a""Commercial Inn"", later ""Commercial Hotel"" on these premises since 1850 but after 1959 it was renamed the ""North Adelaide Hotel"". The car is a Chevrolet. [On back of photograph] '""Commercial Inn"" / Tynte Street, south side / Acre 835 / October 9th,1928 / Site of hotel: Left side is 48 yards west of Tower Street. / Frontage: 17 yards'",Hotels -- South Australia -- North Adelaide,http://images.slsa.sa.gov.au/mpcimg/05000/B4818.jpg,835
b20640572,http://www.catalog.slsa.sa.gov.au/record=b2064057,http://www.catalog.slsa.sa.gov.au/xrecord=b2064057,"State Library of South Australia, photographer","O'Connell Street, West Side",1937,Photograph  14.2 cm x 8.3 cm,"O'Connell Street, west side, 18th May 1937. Beaney's premises is on the south western corner of O'Connell and Tynte Street. Frontage: 9 1/2 yards",,http://images.slsa.sa.gov.au/mpcimg/07250/B7043.jpg,833
b20640481,http://www.catalog.slsa.sa.gov.au/record=b2064048,http://www.catalog.slsa.sa.gov.au/xrecord=b2064048,"State Library of South Australia, photographer",Clarke Street,1926,Photograph  14.0 cm x 8.0 cm,"[General description] Premises of Alwin Fisher Limited on the north side of Clarke Street near O'Connell Street.The brick building has graffiti drawn on the side. [On back of photograph] Acre 832 Clarke Street, north side  21st January 1926. Brick premises erected in 1925 on a site previously occupied by an iron shed. Frontage of brick building: 13 yards. Near side is 38 yards east of O'Connell Street",,http://images.slsa.sa.gov.au/mpcimg/03250/B3247.jpg,832
b2064047x,http://www.catalog.slsa.sa.gov.au/record=b2064047,http://www.catalog.slsa.sa.gov.au/xrecord=b2064047,"State Library of South Australia, photographer","O'Connell Street, North Adelaide",1927,Photograph  13.8 cm x 8.2 cm,"[General description] This solid little one storey bank building is neo-classical in style. Next door is Wicks Bros. House Painters and Paper Hangers. Next is William Cox, Blacksmith and Wheelwright, where horses are ""artfully shod"". [On back of photograph] 'Acre 832 / O'Connell Street, east side / July 11, 1927. / Site of Savings Bank: Left side is 35 yards south of Tynte Street. Frontage: 11 yards. Savings Bank was erected in 1925-6 on a vacant site.'",House painters -- South Australia -- Adelaide;Blacksmiths -- South Australia -- Adelaide;Savings Bank of South Australia -- Buildings;Banks and banking -- South Australia -- North Adelaide,http://images.slsa.sa.gov.au/mpcimg/04250/B4229.jpg,832
b20640316,http://www.catalog.slsa.sa.gov.au/record=b2064031,http://www.catalog.slsa.sa.gov.au/xrecord=b2064031,"State Library of South Australia, photographer",Lefevre Terrace,1925,Photograph  14.2 cm x 8.2 cm,"[General description] Single storey house on the corner of Lefevre Terrace and Archer Street in North Adelaide. This symmetrical house has windows either side of the front door and a verandah decorated with lace iron work. Flowers and bushes grow in the front garden. The house is opposite the Parklands. [On back of photograph] Acre 826. Lefevre Terrace, north corner of Archer Street. Dec. 8th, 1925. Right side of house is 19 yards north of Archer Street. For historical notes see newspaper cuttings, v.1, p. 16. Remodelled and enlarged in 1926. For photo. taken in 1927 see B 4110",,http://images.slsa.sa.gov.au/mpcimg/03250/B3176.jpg,826
b20640328,http://www.catalog.slsa.sa.gov.au/record=b2064032,http://www.catalog.slsa.sa.gov.au/xrecord=b2064032,"State Library of South Australia, photographer",Archer Street,1925,Photograph  14.2 cm x 8.2 cm,"[General Description] House on the corner of Lefevre Terrace and Archer Street in North Adelaide. The side of the house is shown with a two storey back wing visible. [On back of photograph] Acre 826. Archer Street, north side corner of Lefevre Terrace, December 8th 1925. Far side of house, on extreme left, is 36 yards west of Lefevre Terrace. For notes on the history of this house see Vol. 1, p 16 of newspaper cutting. Remodelled and enlarged in 1926. See B 4110",,http://images.slsa.sa.gov.au/mpcimg/03250/B3180.jpg,826
b2064033x,http://www.catalog.slsa.sa.gov.au/record=b2064033,http://www.catalog.slsa.sa.gov.au/xrecord=b2064033,"State Library of South Australia, photographer",Lefevre Terrace,1927,Photograph  14.0 cm x 8.1 cm,"Lefevre Terrace, April 11th 1927",,http://images.slsa.sa.gov.au/mpcimg/04250/B4110.jpg,826
b20640341,http://www.catalog.slsa.sa.gov.au/record=b2064034,http://www.catalog.slsa.sa.gov.au/xrecord=b2064034,"State Library of South Australia, photographer",Lefevre Terrace,1929,Photograph  14.2 cm x 8.1 cm,"Lefevre Terrace, June 10th 1929, left side of house is 20.5 yards north of Archer Street and frontage is 17 yards",,http://images.slsa.sa.gov.au/mpcimg/05250/B5223.jpg,826
b20640353,http://www.catalog.slsa.sa.gov.au/record=b2064035,http://www.catalog.slsa.sa.gov.au/xrecord=b2064035,"State Library of South Australia, photographer",Lefevre Terrace,1930,Photograph  14.0 cm x 8.0 cm,"Lefevre Terrace, May 8th 1930, left side is 20.5 yards north of Archer Street and frontage is 17 yards",,http://images.slsa.sa.gov.au/mpcimg/05750/B5729.jpg,826
b20640250,http://www.catalog.slsa.sa.gov.au/record=b2064025,http://www.catalog.slsa.sa.gov.au/xrecord=b2064025,"Walker, Gordon, photographer",Archer Street,1925,Photograph  14.5 cm x 9.1 cm,"Archer Street, north side, August 6th 1925, frontage of cottages is 30 yards",,http://images.slsa.sa.gov.au/mpcimg/05750/B5605.jpg,825
b20640262,http://www.catalog.slsa.sa.gov.au/record=b2064026,http://www.catalog.slsa.sa.gov.au/xrecord=b2064026,"State Library of South Australia, photographer",Archer Street,1943,Photograph  14.2 cm x 8.3 cm,"Archer Street, north side, June 17th 1943, left side of residence is 15 yards east of Little Archer Street and frontage is 13 yards",,http://images.slsa.sa.gov.au/mpcimg/12500/B12259.jpg,825
b20640195,http://www.catalog.slsa.sa.gov.au/record=b2064019,http://www.catalog.slsa.sa.gov.au/xrecord=b2064019,"Walker, Gordon, photographer","Archer Street terrace houses, North Adelaide",1930,Photograph  16.0 cm x 11.2 cm,"Bohm Terrace, Archer Street, North Adelaide, north side, May 17th 1930, frontage of building is 29 yards","Walker, John Thomas, b.1848;Architecture, Domestic -- South Australia -- North Adelaide",http://images.slsa.sa.gov.au/mpcimg/10500/B10427.jpg,823
b20640055,http://www.catalog.slsa.sa.gov.au/record=b2064005,http://www.catalog.slsa.sa.gov.au/xrecord=b2064005,"State Library of South Australia, photographer","Watson Street, Adelaide",1927,Photograph  14.0 cm x 7.9 cm,"[General description] A row of early workmen's cottages, built of stone and rendered brick with iron roofs and mullion windows. They front directly onto the street. [On back of photograph] 'Acre 822 / Watson Street, south side (off Centenary Street, north of Archer Street) / July 28, 1927 / These cottages were demolished in 1928. For view of subsequent erections see B 5070.' (Another hand) 'Right side of cottages is 27.5 yards east of Centenary Street. Frontage: 35 yards'",Cottages -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/04250/B4232.jpg,822
b20640067,http://www.catalog.slsa.sa.gov.au/record=b2064006,http://www.catalog.slsa.sa.gov.au/xrecord=b2064006,"Gray, F.M., photographer","Archer Street, North Adelaide",1928,Photograph  20.8 cm x 16.8 cm,"[General description] This elegant church was designed in 1856 by Edmund William Wright in the style known as ""early English"". It is built from stone with a rendered facade and has a slate roof with a row of ventilators. On either side of the entrance porch is an octagonal buttress or tower topped with a pinnacle. Flying buttresses are set between the windows along the side wall of the building. [On back of photograph] 'Reproduced in the 'Advertiser' / Acre 822 / Archer Street Methodist Church / 1928' (Another hand) 'For site see Cadastral survey plan, 1880'",Methodist Church -- South Australia -- North Adelaide,http://images.slsa.sa.gov.au/mpcimg/05000/B4848.jpg,822
b20640079,http://www.catalog.slsa.sa.gov.au/record=b2064007,http://www.catalog.slsa.sa.gov.au/xrecord=b2064007,"State Library of South Australia, photographer",Watson Street,1929,Photograph  13.8 cm x 7.8 cm,"Watson Street, south side, January 18th 1929, extreme left of new building is 50 yards east of Centenary Street",,http://images.slsa.sa.gov.au/mpcimg/05250/B5070.jpg,822
b20640080,http://www.catalog.slsa.sa.gov.au/record=b2064008,http://www.catalog.slsa.sa.gov.au/xrecord=b2064008,"State Library of South Australia, photographer",Watson Street,1929,Photograph  13.8 cm x 8.4 cm,"Watson Street, north side, January 18th 1929, left side of building is 28 yards east of Centenary Street and frontage is 35 yards",,http://images.slsa.sa.gov.au/mpcimg/05250/B5145.jpg,822
b20640110,http://www.catalog.slsa.sa.gov.au/record=b2064011,http://www.catalog.slsa.sa.gov.au/xrecord=b2064011,"State Library of South Australia, photographer",Stephens Street,1942,Photograph  13.7 cm x 8.1 cm,"Stephens Street, north side, April 14th 1942, left side of building is 3 yards east of Centenary Street and frontage is 9 yards",,http://images.slsa.sa.gov.au/mpcimg/11000/B10923.jpg,822
b2063982x,http://www.catalog.slsa.sa.gov.au/record=b2063982,http://www.catalog.slsa.sa.gov.au/xrecord=b2063982,"State Library of South Australia, photographer","O'Connell Street, North Adelaide",1922,Photograph  14.1 cm x 8.2 cm,"O'Connell Street, North Adelaide, east side, on December 15th 1922, on the south corner of Clarke Street.  The left side of Fisher's is 63 yards north of Archer Street.  LeCornu's Furnishing Warehouse can be seen on the right.The structure on the extreme left was damaged by fire in 1925 and was rebuilt in the same year.  For a photo of the new building see B 3245",,http://images.slsa.sa.gov.au/mpcimg/01250/B1172.jpg,821
b20639843,http://www.catalog.slsa.sa.gov.au/record=b2063984,http://www.catalog.slsa.sa.gov.au/xrecord=b2063984,"State Library of South Australia, photographer",Clarke Street,1926,Photograph  13.8 cm x 8.0 cm,"[General description] Buildings in Clarke Street near O'Connell Street in North Adelaide. The stuccoed shed stands next to Alwin Fisher. Horse drawn carriages wait in the street. [On back of photograph] Acre 821.Clarke Street, south side, January 21st 1926. A hand drawn sketch follows with the explanation ""The part within the bracket was erected in 1925 on the site of premised damaged by fire. Point where new portion adjoins the big two storey shed with projecting window flap is 31 yards east of O'Connell Street."" For photograph taken prior to fire see B 1172",,http://images.slsa.sa.gov.au/mpcimg/03250/B3245.jpg,821
b20639855,http://www.catalog.slsa.sa.gov.au/record=b2063985,http://www.catalog.slsa.sa.gov.au/xrecord=b2063985,"State Library of South Australia, photographer",O'Connell Street,1934,Photograph  8.1 cm x 14.1 cm,"O'Connell Street, east side, June 22nd 1934",,http://images.slsa.sa.gov.au/mpcimg/06500/B6467.jpg,821
b20639867,http://www.catalog.slsa.sa.gov.au/record=b2063986,http://www.catalog.slsa.sa.gov.au/xrecord=b2063986,"State Library of South Australia, photographer",O'Connell Street,1936,Photograph  13.5 cm x 7.8 cm,"North east corner of O'Connell Street and Archer Street, January 14th 1936, Archer Street frontage is 29 yards and O'Connell Street frontage is 16.5 yards",,http://images.slsa.sa.gov.au/mpcimg/07000/B6810.jpg,821
b20639740,http://www.catalog.slsa.sa.gov.au/record=b2063974,http://www.catalog.slsa.sa.gov.au/xrecord=b2063974,"State Library of South Australia, photographer",Archer Street,1930,Photograph  14.0 cm x 8.0 cm,"Archer Street, north side, May 8th 1930, right side is 63.5 yards west of O'Connell Street and frontage is 7 yards",,http://images.slsa.sa.gov.au/mpcimg/05750/B5738.jpg,820
b2063979x,http://www.catalog.slsa.sa.gov.au/record=b2063979,http://www.catalog.slsa.sa.gov.au/xrecord=b2063979,,Archer Street,1943,photograph,"Corner of Archer Street and O'Connell Street, 1943",,http://images.slsa.sa.gov.au/mpcimg/39500/B39397.jpg,820
b20639715,http://www.catalog.slsa.sa.gov.au/record=b2063971,http://www.catalog.slsa.sa.gov.au/xrecord=b2063971,"Walker, Gordon, photographer",Archer Street,1928,Photograph  14.5 cm x 9.1 cm,"Archer Street, north side, August 1928, right side of cottages is 70.5 yards west of O'Connell Street and frontage is 31 yards",,http://images.slsa.sa.gov.au/mpcimg/05750/B5604.jpg,819
b20639703,http://www.catalog.slsa.sa.gov.au/record=b2063970,http://www.catalog.slsa.sa.gov.au/xrecord=b2063970,"State Library of South Australia, photographer",Tower Street,1929,Photograph  13.8 cm x 8.4 cm,"Tower Street, east side, January 18th 1929, left side of house is 78 yards south of Tynte Street and frontage is 20.5 yards",,http://images.slsa.sa.gov.au/mpcimg/05250/B5118.jpg,819
b20639673,http://www.catalog.slsa.sa.gov.au/record=b2063967,http://www.catalog.slsa.sa.gov.au/xrecord=b2063967,"State Library of South Australia, photographer","Archer Street, North Adelaide",1927,Photograph ,[General description] This symmetrical cottage has a corrugated iron roof and a verandah with a gable over the front door. It has a wooden picket front fence. [On back of photograph] 'Acre 816 / No. 214 Archer Street / November 7th 1927. / This cottage was demolished in 1927. For photo. of house erected on the same site before the end of the year see B 4853.' (Another hand) 'Left side of the cottage is 20.5 yards east of Wellington Square. Frontage: 9 yards.',"Archer Street (North Adelaide, S. Aust.);Cottages -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/04500/B4266.jpg,816
b20639685,http://www.catalog.slsa.sa.gov.au/record=b2063968,http://www.catalog.slsa.sa.gov.au/xrecord=b2063968,"State Library of South Australia, photographer","Archer Street, North Adelaide",1928,Photograph  13.9 cm x 7.9 cm,"[General description] This new house is in the popular Bungalow style of the inter-war years, featuring half-timbered gables and heavy verandah pillars. It has a freestone facade. [On back of photograph] 'Acre 816 / Archer Street, north side / June 18th 1928 / This house was erected in June 1927 / For a view of house formerly on the site see B 4266 / For site see B 4266'","Architecture, Domestic -- 20th Century -- South Australia -- North Adelaide",http://images.slsa.sa.gov.au/mpcimg/05000/B4853.jpg,816
b20639600,http://www.catalog.slsa.sa.gov.au/record=b2063960,http://www.catalog.slsa.sa.gov.au/xrecord=b2063960,"Gabriel, Francis, photographer","Barnard Street, Adelaide",1922,Photograph  14.7 cm x 20.5 cm;RESERVE 4  [glass plate negative],"[General description] The road and sky frame this row of cottages with mullion windows, iron roofs and rendered walls. A picket fence surrounds their gardens. Note the telegraph pole with its prop. [On back of photograph] 'Acres 813 & 812 / Barnard Street, north side / 1922 or 1923 / On the right is Wellington Square. Near side of two story house on the left is 75 yards west of the square.'",Architecture -- South Australia -- North Adelaide -- 19th century;Cottages -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/03750/B3538.jpg,813
b20639612,http://www.catalog.slsa.sa.gov.au/record=b2063961,http://www.catalog.slsa.sa.gov.au/xrecord=b2063961,"Gabriel, Francis, photographer","Barnard Street, Adelaide",1922,Photograph  14.7 cm x 20.5 cm;RESERVE 4  [glass plate negative],"Barnard Street, north side, near side of two story house on the left is 75 yards west of the Square",,http://images.slsa.sa.gov.au/mpcimg/03750/B3539.jpg,813
b20639624,http://www.catalog.slsa.sa.gov.au/record=b2063962,http://www.catalog.slsa.sa.gov.au/xrecord=b2063962,"State Library of South Australia, photographer",Wellington Square,1932,Photograph  14.1 cm x 8.1 cm,"Wellington Square, west side, November 9th 1932, far side of the house is 43.5 yards north of Barnard Street and frontage is 19 yards",,http://images.slsa.sa.gov.au/mpcimg/06250/B6216.jpg,813
b20639648,http://www.catalog.slsa.sa.gov.au/record=b2063964,http://www.catalog.slsa.sa.gov.au/xrecord=b2063964,"State Library of South Australia, photographer",Wellington Square,1934,Photograph  8.1 cm x 14.1 cm,"Wellington Square, west side, March 21st 1934, far side of house is 43.5 yards north of Barnard Street and frontage is 19 yards",,http://images.slsa.sa.gov.au/mpcimg/06500/B6468.jpg,813
b2063965x,http://www.catalog.slsa.sa.gov.au/record=b2063965,http://www.catalog.slsa.sa.gov.au/xrecord=b2063965,"State Library of South Australia, photographer",Barnard Street,1938,Photograph  14.6 cm x 8.1 cm,"Barnard Street, north side, May 13th 1938, right side of the cottage is 45 yards west of Wellington Square and frontage is 10.5 yards",,http://images.slsa.sa.gov.au/mpcimg/07500/B7482.jpg,813
b20639661,http://www.catalog.slsa.sa.gov.au/record=b2063966,http://www.catalog.slsa.sa.gov.au/xrecord=b2063966,"State Library of South Australia, photographer",Barnard Street,1939,Photograph  14 cm x  8 cm,"Barnard Street, north side, August 17th 1939, near side of the flats is 56 yards west of Wellington Square",,http://images.slsa.sa.gov.au/mpcimg/08750/B8747.jpg,813
b20639636,http://www.catalog.slsa.sa.gov.au/record=b2063963,http://www.catalog.slsa.sa.gov.au/xrecord=b2063963,"State Library of South Australia, photographer",Barnard Street,1942,Photograph  13.4 cm x 7.8 cm,"Barnard Street, north side, 23 February 1937, Barnard Street frontage is 42 yards and Wellington Square frontage is 31 yards",,http://images.slsa.sa.gov.au/mpcimg/07000/B6919.jpg,813
b2063951x,http://www.catalog.slsa.sa.gov.au/record=b2063951,http://www.catalog.slsa.sa.gov.au/xrecord=b2063951,"State Library of South Australia, photographer","Hill Street, North Adelaide",1926,Photograph  14.1 cm x 8.1 cm,"[General description] This low bungalow with a tiled roof is soon to be replaced with a two storey house of a very similar style. The front wall is rendered and there is a wooden gate with decorative fretwork. A bicycle is propped up against a post. [On back of photograph] 'Acre 809 / Hill Street, east side / November 2,1926 /  This house was demolished in 1926. / For view of house subsequently erected see B 4881. Right side of house is 34.5 yards north of Barnard Street. Frontage: 21.5 yards.'","North Adelaide (S. Aust.) -- Buildings, structures, etc",http://images.slsa.sa.gov.au/mpcimg/04000/B3852.jpg,809
b20639521,http://www.catalog.slsa.sa.gov.au/record=b2063952,http://www.catalog.slsa.sa.gov.au/xrecord=b2063952,"State Library of South Australia, photographer","Hill Street, North Adelaide",1928,Photograph  14.0 cm x 8.1 cm,"[General description] This large new two storey house is in the heavy Californian Bungalow style of the nineteen twenties and replaces a similar one storey house. (See B 3852). [On back of photograph] 'Acre 809 / Hill Street, east side / June 21st 1928 / This house was erected in 1927 / For photo of building formerly on the site see B 3852 /  Right side is 31 yards north of Barnard Street / Frontage is 35 yards'","Architecture, Domestic -- 20th Century -- South Australia -- North Adelaide",http://images.slsa.sa.gov.au/mpcimg/05000/B4881.jpg,809
b20639442,http://www.catalog.slsa.sa.gov.au/record=b2063944,http://www.catalog.slsa.sa.gov.au/xrecord=b2063944,"State Library of South Australia, photographer",Mills Terrace,1937,Photograph  13.4 cm x 7.8 cm,"Mills Terrace, east side, February 23rd 1937, right side of building is 45 yards north of Barnard Street and frontage is 15 yards",,http://images.slsa.sa.gov.au/mpcimg/07000/B6917.jpg,805
b20639430,http://www.catalog.slsa.sa.gov.au/record=b2063943,http://www.catalog.slsa.sa.gov.au/xrecord=b2063943,"State Library of South Australia, photographer",Mills Terrace,1937,Photograph  14.0 cm x 8.2 cm,"Mill Terrace, south side, December 23rd 1937, left side of house is 68 yards west of Barnard Street and frontage is 12 yards",,http://images.slsa.sa.gov.au/mpcimg/07500/B7364.jpg,804
b20639417,http://www.catalog.slsa.sa.gov.au/record=b2063941,http://www.catalog.slsa.sa.gov.au/xrecord=b2063941,"State Library of South Australia, photographer",Barnard Street,1939,Photograph  14 cm x 8.2 cm,"Barnard Street, south side, April 11th 1939, left side of house is 3 yards west of Gibbon Street and frontage is 10 yards",,http://images.slsa.sa.gov.au/mpcimg/08250/B8217.jpg,802
b20639405,http://www.catalog.slsa.sa.gov.au/record=b2063940,http://www.catalog.slsa.sa.gov.au/xrecord=b2063940,"State Library of South Australia, photographer",Barnard Street,1940,Photograph  14.3 cm x 8 cm,"Barnard Street, south side, May 24th 1940, frontage is 14.5 yards and the left side is 54.5 yards west of Hill Street",,http://images.slsa.sa.gov.au/mpcimg/09750/B9539.jpg,799
b20639375,http://www.catalog.slsa.sa.gov.au/record=b2063937,http://www.catalog.slsa.sa.gov.au/xrecord=b2063937,"State Library of South Australia, photographer",Barnard Street,1929,Photograph  14.9 cm x 7.9 cm,"Barnard Street, south side, September 24th 1929, right side of house is 93.5 yards east of Hill Street and frontage is 18 yards",,http://images.slsa.sa.gov.au/mpcimg/05500/B5251.jpg,797
b20639387,http://www.catalog.slsa.sa.gov.au/record=b2063938,http://www.catalog.slsa.sa.gov.au/xrecord=b2063938,"State Library of South Australia, photographer",Barnard Street,1931,Photograph  14.1 cm x 8.3 cm,"Barnard Street, south side, April 21st 1931, near side is 93.5 yards east of Hill Street and frontage is 18.5 yards",,http://images.slsa.sa.gov.au/mpcimg/06000/B5933.jpg,797
b20639399,http://www.catalog.slsa.sa.gov.au/record=b2063939,http://www.catalog.slsa.sa.gov.au/xrecord=b2063939,"State Library of South Australia, photographer",Barnard Street,1940,Photograph  14.3 cm x 8 cm,"Barnard Street, south side, May 24th 1940, frontage is 17 yards and the right side of the chapel is 68.5 yards east of Hill Street",,http://images.slsa.sa.gov.au/mpcimg/09750/B9538.jpg,797
