id,Record URL,XML,Name,Title,Publication,Description,Summary,Subject,Image,Series
b20621784,http://www.catalog.slsa.sa.gov.au/record=b2062178,http://www.catalog.slsa.sa.gov.au/xrecord=b2062178,,Whitmore Square,1870,Photograph  14.6 cm x 10.1 cm,"Whitmore Square, St. Luke's Parsonage","St. Luke's Church (Adelaide, S. Aust.);Parsonages -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/27500/B27438.jpg,538
b20621772,http://www.catalog.slsa.sa.gov.au/record=b2062177,http://www.catalog.slsa.sa.gov.au/xrecord=b2062177,"Sweet, Samuel White, 1825-1886",Whitmore Square,1874,Photograph  20.4 cm x 15.4 cm,"Whitmore Square, west side, St. Luke's church",,http://images.slsa.sa.gov.au/mpcimg/10750/B10693.jpg,538
b20621802,http://www.catalog.slsa.sa.gov.au/record=b2062180,http://www.catalog.slsa.sa.gov.au/xrecord=b2062180,"McGann, Terence, photographer",Whitmore Square,1895,Photograph (b&w print)  16.5 cm x 21.5 cm;C1,"Whitmore Square, St. Luke's Church",,http://images.slsa.sa.gov.au/mpcimg/48750/B48719.jpg,538
b20620561,http://www.catalog.slsa.sa.gov.au/record=b2062056,http://www.catalog.slsa.sa.gov.au/xrecord=b2062056,,"Rob Roy Tavern, Halifax Street",1842,Sketch  15.7 cm x 10.3 cm,"The Rob Roy Tavern, Halifax Street, north side","Rob Roy Hotel (Adelaide, S. Aust.);Hotels -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/05500/B5449.jpg,523
b20620688,http://www.catalog.slsa.sa.gov.au/record=b2062068,http://www.catalog.slsa.sa.gov.au/xrecord=b2062068,,Halifax Street,1842,Photograph  21.1 cm x 14.7cm,"Halifax Street, north side, 1842, Rob Roy Tavern",,http://images.slsa.sa.gov.au/mpcimg/32000/B31914.jpg,523
b20619832,http://www.catalog.slsa.sa.gov.au/record=b2061983,http://www.catalog.slsa.sa.gov.au/xrecord=b2061983,,Halifax Street,1884,Photograph  21.5 cm x 15 cm,"Halifax Street, North Side",,http://images.slsa.sa.gov.au/mpcimg/31250/B31183.jpg,510
b20619844,http://www.catalog.slsa.sa.gov.au/record=b2061984,http://www.catalog.slsa.sa.gov.au/xrecord=b2061984,,Halifax Street,1891,Photograph  21 cm x 15 cm,"Halifax Street, North Side","Coulter, A;Stores, Retail -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/31250/B31184.jpg,510
b20618980,http://www.catalog.slsa.sa.gov.au/record=b2061898,http://www.catalog.slsa.sa.gov.au/xrecord=b2061898,"Stump & Co., photographer","Hurtle Square, Adelaide",1890,Photograph  19.4 cm x 14.5 cm,"Hurtle Square, Adelaide, from the intersection of Hanson and Carrington Streets.  A horse trough can be seen on the roadside",,http://images.slsa.sa.gov.au/mpcimg/00750/B705.jpg,491
b20617124,http://www.catalog.slsa.sa.gov.au/record=b2061712,http://www.catalog.slsa.sa.gov.au/xrecord=b2061712,"Adcock, Thomas, photographer",Wright Street,1890,Photograph  30.1 cm x 24.1 cm;RESERVE 1 b,"Wright Street, north side, 1890, Wright Street frontage is 12 yards","Prince Albert Hotel (Adelaide, S. Aust.);Hotels -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/10500/B10431.jpg,465
b20616466,http://www.catalog.slsa.sa.gov.au/record=b2061646,http://www.catalog.slsa.sa.gov.au/xrecord=b2061646,"Gall, Ernest, photographer","Wright Street, Adelaide",1894,Photograph  15.8 cm x 10.8 cm,"Wright Street, Adelaide, north side, west corner of Market Street, on October 15th 1894. On the corner is an ornate gas lamp. In the centre of the photo is the rear view of a row of terrace houses. On the right, C Hofmeyer's Painters and Glaziers premises displays a sign indicating that the business has moved to Angas Street. The near side of Hofmeyer's is 36 yards north of Wright Street",,http://images.slsa.sa.gov.au/mpcimg/03000/B2944.jpg,456
b20616478,http://www.catalog.slsa.sa.gov.au/record=b2061647,http://www.catalog.slsa.sa.gov.au/xrecord=b2061647,"Gall, Ernest, photographer",Wright Street,1895,Photograph  20.2 cm x 15.4 cm,"Wright Street, north side, 1895, Wright Street frontage is 13 yards and Market Street frontage is 7.5 yards",,http://images.slsa.sa.gov.au/mpcimg/05500/B5377.jpg,456
b20616491,http://www.catalog.slsa.sa.gov.au/record=b2061649,http://www.catalog.slsa.sa.gov.au/xrecord=b2061649,"Gall, Ernest, photographer",Market Street,1895,Photograph  15.6 cm x 11 cm,"Market Street, 1895",,http://images.slsa.sa.gov.au/mpcimg/06000/B5860.jpg,456
b2061648x,http://www.catalog.slsa.sa.gov.au/record=b2061648,http://www.catalog.slsa.sa.gov.au/xrecord=b2061648,"Gall, Ernest, photographer",Wright Street,1897,Photograph  24.4 cm x 18.8 cm,"Wright Street, north side, December 91 1897, Wright Street frontage is 13 yards and Market Street frontage is 24 yards",,http://images.slsa.sa.gov.au/mpcimg/05500/B5329.jpg,456
b20616211,http://www.catalog.slsa.sa.gov.au/record=b2061621,http://www.catalog.slsa.sa.gov.au/xrecord=b2061621,"Gall, Ernest, photographer","Wright Street, Adelaide",1897,Photograph  15.2 cm x 11.3 cm,"[General description] Wright Street, Adelaide. In the foreground a man and woman are walking along the footpath. She is in full Victorian dress, complete with a sun shade. The buildings on the opposite side of the street are clearly seen. [On back of photograph] 'Wright Street / Looking west. / Feb. 16, 1897 / The telegraph post in the right centre is on corner of Mill Street. Near side of cottage on the extreme right is 19 yards east of Mill Street.' (Another hand) 'Acres 454-457'",Streets -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/03000/B2957.jpg,454
b2061617x,http://www.catalog.slsa.sa.gov.au/record=b2061617,http://www.catalog.slsa.sa.gov.au/xrecord=b2061617,,"King William Street, Adelaide",1886,Photograph  15.7 cm x 21.1 cm,"King William Street, Adelaide, showing the Glenelg train. The service from Victoria Square started in 1873 and went through until  May 1914. After that the train went to South Terrace where patrons would switch to a tram. This Glenelg to South Terrace service ceased to operate in April 1929. The near side of the South Adelaide Dispensary is 62 yards north of Wright Street","Railroad trains -- South Australia -- Adelaide;King William Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/03000/B2914.jpg,453
b20616016,http://www.catalog.slsa.sa.gov.au/record=b2061601,http://www.catalog.slsa.sa.gov.au/xrecord=b2061601,"Sweet, Samuel White, 1825-1886",King William Street,1875,Photograph  21.5 cm x 16.6 cm;RESERVE 1 b,"King William Street, Crown and Sceptre Hotel",,http://images.slsa.sa.gov.au/mpcimg/21750/B21714.jpg,452
b20734748,http://www.catalog.slsa.sa.gov.au/record=b2073474,http://www.catalog.slsa.sa.gov.au/xrecord=b2073474,,"C. J. Ziesing, family butcher",1895,Postcard (b&w)  8.6 cm x 13.7 cm;RESERVE 1,"ACRE 452: The premises of C. J. Ziesing, family butcher, thought to have been on the corner of Carrington Street and King William Street in a building which later housed the Old King's Music Hall","Ziesing, C. J.;Butchers -- South Australia -- Adelaide;Meat industry and trade -- South Australia -- Adelaide;Stores, Retail -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/63250/B63016.jpg,452
b20780904,http://www.catalog.slsa.sa.gov.au/record=b2078090,http://www.catalog.slsa.sa.gov.au/xrecord=b2078090,,"Hanson Street, Adelaide",1860,Photograph  20 cm x 15.5 cm,"ACRE 444: Hanson Street showing extreme left: James Adamson's house, built c.1846  centre: James Beveridge Adamson's house built c.1858  Devon Arms Hotel, far right, built 1850",,http://images.slsa.sa.gov.au/mpcimg/56250/B56013.jpg,444
b20615401,http://www.catalog.slsa.sa.gov.au/record=b2061540,http://www.catalog.slsa.sa.gov.au/xrecord=b2061540,"San Francisco Photo. Co., photographer",Carrington Street,1870,Photograph  10.5 cm x 6.7 cm,"Carrington Street, north side showing ""Halton House"", the residence of Rupert Ingleby, Q.C","Architecture, Domestic -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/17000/B16788.jpg,444
b20839352,http://www.catalog.slsa.sa.gov.au/record=b2083935,http://www.catalog.slsa.sa.gov.au/xrecord=b2083935,,"House in Angas Street, Adelaide",1882,Photograph  14 x 21.5 cm,"ACRE 426: House in Angas Street, Adelaide owned by the Hall family  the three children sitting and looking over the fence are, left to right: Emma Mabel Hall  Howard Frank Hall  Charles Edward Adamson Hall","Hall, Charles Edward Adamson, 1876-1943;Hall, Howard Frank, 1880-;Hall, Emma Mabel, 1878-1918;Architecture, Domestic -- South Australia -- Adelaide;Children -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/62750/B62667.jpg,426
b20839364,http://www.catalog.slsa.sa.gov.au/record=b2083936,http://www.catalog.slsa.sa.gov.au/xrecord=b2083936,,"House in Angas Street, Adelaide",1884,Photograph  15.5 x 21.5 cm,"ACRE 426: House in Angas Street, Adelaide owned by the Hall family  the children and adults in the front garden include Charles Edward Adamson Hall, wearing his school hat  Emma Mabel Hall  Elizabeth Hall sitting nursing Malcolm La Vence Hall  Howard Frank Hall  Sarah Kidd Adamson, sister of Elizabeth Hall","Hall, Malcolm La Vence, 1883-1953;Adamson, Sarah Kidd, 1854-1924;Hall, Howard Frank, 1880-;Hall, Elizabeth, 1855-1919;Hall, Emma Mabel, 1878-1918;Hall, Charles Edward Adamson, 1876-1943;Architecture, Domestic -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/62750/B62668.jpg,426
b20613738,http://www.catalog.slsa.sa.gov.au/record=b2061373,http://www.catalog.slsa.sa.gov.au/xrecord=b2061373,"Gall, Ernest, photographer",Adelaide Panorama,1899,Photograph  24.4 cm x 19.5 cm,"Adelaide panorama, looking south east, Wakefield Street, 26th April 1899.",,http://images.slsa.sa.gov.au/mpcimg/07750/B7533.jpg,416
b20612953,http://www.catalog.slsa.sa.gov.au/record=b2061295,http://www.catalog.slsa.sa.gov.au/xrecord=b2061295,,Angas Street,1870,Photograph  25.9 cm  x 18.5 cm,"Angas Street, south side",,http://images.slsa.sa.gov.au/mpcimg/08250/B8023.jpg,409
b20612965,http://www.catalog.slsa.sa.gov.au/record=b2061296,http://www.catalog.slsa.sa.gov.au/xrecord=b2061296,,Angas Street,1850,Photograph  11.9 cm x 8.4 cm,"Supreme Court, Angas Street",,http://images.slsa.sa.gov.au/mpcimg/08250/B8100.jpg,409
b20613039,http://www.catalog.slsa.sa.gov.au/record=b2061303,http://www.catalog.slsa.sa.gov.au/xrecord=b2061303,,Angas Street,1851,Photograph  25.7 cm x 19.7 cm,"Angas Street, south side, 20th August 1851",,http://images.slsa.sa.gov.au/mpcimg/16000/B15997.jpg,409
b20612928,http://www.catalog.slsa.sa.gov.au/record=b2061292,http://www.catalog.slsa.sa.gov.au/xrecord=b2061292,"Anson & Francis, photographer",Angas Street,1860,Photograph  9.2 cm x 5.8 cm,"Angas Street, south side",,http://images.slsa.sa.gov.au/mpcimg/06500/B6366.jpg,409
b20613027,http://www.catalog.slsa.sa.gov.au/record=b2061302,http://www.catalog.slsa.sa.gov.au/xrecord=b2061302,,Supreme Court building,1860,Photograph ,"Supreme Court building, Victoria Square. Built between 1847 and 1850, served as the Supreme Court until 1873",,http://images.slsa.sa.gov.au/mpcimg/21500/B21350.jpg,409
b20804313,http://www.catalog.slsa.sa.gov.au/record=b2080431,http://www.catalog.slsa.sa.gov.au/xrecord=b2080431,,Adelaide Police Court,1860,Photograph (carte-de-visite)  6.5 cm x 10.2 cm;RESERVE 1,ACRE 409: Early view of the Police Court,Court-Houses -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/58500/B58365.jpg,409
b20612862,http://www.catalog.slsa.sa.gov.au/record=b2061286,http://www.catalog.slsa.sa.gov.au/xrecord=b2061286,"B. Goode & Co., photographer","Angas Street, Adelaide",1864,Photograph  9.3 cm x 5.9 cm,"Adelaide Magistrates Court building, south side of Angas Street, Adelaide. It is one of the oldest public buildings in Adelaide, completed in February, 1851. The left side of the building is 50 yards east of King William Street and its right side is 8 yards east of King William Street","Adelaide Magistrates Court (Adelaide, S. Aust.);Courts -- South Australia -- Adelaide;Angas Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/03000/B2877.jpg,409
b20612825,http://www.catalog.slsa.sa.gov.au/record=b2061282,http://www.catalog.slsa.sa.gov.au/xrecord=b2061282,,"Local Court, Adelaide",1870,Photograph  19.3 cm x 12.2 cm,"Local Court, Adelaide",,http://images.slsa.sa.gov.au/mpcimg/00500/B375.jpg,409
b20612837,http://www.catalog.slsa.sa.gov.au/record=b2061283,http://www.catalog.slsa.sa.gov.au/xrecord=b2061283,,"Local Court, Adelaide",1870,Photograph  9.5 cm x 6.0 cm,"Local Court, left side of the court is 50 yards east of King William Street, Adelaide, and the right side is 8 yards east of King William Street",,http://images.slsa.sa.gov.au/mpcimg/01000/B937.jpg,409
b20612886,http://www.catalog.slsa.sa.gov.au/record=b2061288,http://www.catalog.slsa.sa.gov.au/xrecord=b2061288,,Angas Street,1870,Photograph  27.8 cm x 35.1 cm (image)  50 cm x 61 cm (mount);OUTSIZE 5 c,"Angas Street, Local Court",,http://images.slsa.sa.gov.au/mpcimg/04750/B4667.jpg,409
b20612898,http://www.catalog.slsa.sa.gov.au/record=b2061289,http://www.catalog.slsa.sa.gov.au/xrecord=b2061289,"Melbourne Photographic Company, photographer",Angas Street,1877,Photograph  8.3 cm x 13.3 cm,"Angas Street, Local Court",,http://images.slsa.sa.gov.au/mpcimg/05250/B5006.jpg,409
b20612941,http://www.catalog.slsa.sa.gov.au/record=b2061294,http://www.catalog.slsa.sa.gov.au/xrecord=b2061294,,King William Road,1890,Photograph  19.2 cm x 14.7 cm,King William Road,,http://images.slsa.sa.gov.au/mpcimg/06750/B6649.jpg,409
b20613040,http://www.catalog.slsa.sa.gov.au/record=b2061304,http://www.catalog.slsa.sa.gov.au/xrecord=b2061304,,Police Court,1890,"Negative, glass (full plate)  16.5 cm x 21.6 cm;RESERVE 4",Police Court,,http://images.slsa.sa.gov.au/mpcimg/35250/B35177.jpg,409
b20612977,http://www.catalog.slsa.sa.gov.au/record=b2061297,http://www.catalog.slsa.sa.gov.au/xrecord=b2061297,"Sweet, Samuel White, 1825-1886",Angas Street,1872,Photograph  20.9 cm x 15.2 cm;RESERVE 1 a;RESERVE 1 album [Sweet Collection folder 3],"Angas Street, south side, showing Old Supreme Court building.",,http://images.slsa.sa.gov.au/mpcimg/10750/B10717.jpg,409
b20612539,http://www.catalog.slsa.sa.gov.au/record=b2061253,http://www.catalog.slsa.sa.gov.au/xrecord=b2061253,"Gall, Ernest, photographer","Victoria Square, Adelaide",1889,"Negative (glass, half plate)  12.1 cm x 16.5 cm;RESERVE 4","Victoria Square, Adelaide, in 1889. The Local and Insolvency Court building (now Supreme Court) features prominently and the old Supreme Court building (now Magistrates Court) can be seen on the other side of the square. The  square's gardens are surrounded by wrought iron fencing",,http://images.slsa.sa.gov.au/mpcimg/01750/B1552.jpg,408
b20612709,http://www.catalog.slsa.sa.gov.au/record=b2061270,http://www.catalog.slsa.sa.gov.au/xrecord=b2061270,,King William Street,1860,photograph,"King William Street, west side, Police Court",,http://images.slsa.sa.gov.au/mpcimg/21500/B21349.jpg,408
b20612473,http://www.catalog.slsa.sa.gov.au/record=b2061247,http://www.catalog.slsa.sa.gov.au/xrecord=b2061247,,"Supreme Court, Adelaide",1870,Photograph  18.6 cm x 12.4 cm,"Supreme Court, Adelaide",,http://images.slsa.sa.gov.au/mpcimg/00500/B374.jpg,408
b20612485,http://www.catalog.slsa.sa.gov.au/record=b2061248,http://www.catalog.slsa.sa.gov.au/xrecord=b2061248,,"Gouger Street, Adelaide",1870,Photograph  9.0 cm x 5.6 cm,"Gouger Street, Adelaide, featuring the Supreme Court building.  A portion of Victoria Square can be seen on the left, showing gum trees",,http://images.slsa.sa.gov.au/mpcimg/01000/B943.jpg,408
b20612497,http://www.catalog.slsa.sa.gov.au/record=b2061249,http://www.catalog.slsa.sa.gov.au/xrecord=b2061249,,"Gouger Street, Adelaide",1870,Photograph  9.0 cm x 5.6 cm,"Gouger Street, Adelaide, featuring the Supreme Court Building (which was finished in 1868) viewed looking south from from Victoria Square",,http://images.slsa.sa.gov.au/mpcimg/01000/B971.jpg,408
b20612503,http://www.catalog.slsa.sa.gov.au/record=b2061250,http://www.catalog.slsa.sa.gov.au/xrecord=b2061250,,"Gouger Street, Adelaide",1870,Photograph  6.4 cm x 10.2 cm,"Gouger Street, Adelaide, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/01250/B1003.jpg,408
b20612527,http://www.catalog.slsa.sa.gov.au/record=b2061252,http://www.catalog.slsa.sa.gov.au/xrecord=b2061252,,"Victoria Square, Adelaide",1870,Photograph  9.7 cm x 5.4 cm,"Victoria Square, Adelaide, showing the recently constructed Local Court and Court of Insolvency building. It was completed in February 1869, having cost †œ18,000. The Local Court occupied this building until 1873, when it exchanged locations with the Supreme Court, and has been known as the Supreme Court building ever since","Supreme Court building (Adelaide, S. Aust.);Architecture -- 19th century -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/02000/B1918.jpg,408
b20612552,http://www.catalog.slsa.sa.gov.au/record=b2061255,http://www.catalog.slsa.sa.gov.au/xrecord=b2061255,"Tims, E. G., photographer","King William Street, Adelaide",1870,Photograph  8.3 cm x 5.3 cm,"King William Street, Adelaide, west side showing the Police Court. A group of men, possibly Court staff, are posed on the front steps. The right side is 24 yards south of Gouger Street and frontage is 42 yards",Court-Houses -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/02000/B1928.jpg,408
b20612576,http://www.catalog.slsa.sa.gov.au/record=b2061257,http://www.catalog.slsa.sa.gov.au/xrecord=b2061257,,Gouger Street,1870,Photograph  25.5 cm x 36.3 cm (image)  50 cm x 61 cm (mount);OUTSIZE 5 c,"Gouger Street, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/04750/B4666.jpg,408
b20612588,http://www.catalog.slsa.sa.gov.au/record=b2061258,http://www.catalog.slsa.sa.gov.au/xrecord=b2061258,,King William Street,1870,Photograph  27.8 cm x 35.3 cm (image)  48 cm x 60 cm (mount);OUTSIZE 5 c,"Police Court, King William Street",,http://images.slsa.sa.gov.au/mpcimg/04750/B4668.jpg,408
b20612680,http://www.catalog.slsa.sa.gov.au/record=b2061268,http://www.catalog.slsa.sa.gov.au/xrecord=b2061268,,Victoria Square,1870,Photograph  20.7 cm x 15.6 cm,"Victoria Square, Supreme and Local court",,http://images.slsa.sa.gov.au/mpcimg/15000/B14968.jpg,408
b20804301,http://www.catalog.slsa.sa.gov.au/record=b2080430,http://www.catalog.slsa.sa.gov.au/xrecord=b2080430,,"King William Street, Adelaide",1870,Photograph (carte-de-visite)  6.5 cm x 10.2 cm;RESERVE 1,ACRE 408: Police Court situated in King William Street,Court-Houses -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/58500/B58364.jpg,408
b20612618,http://www.catalog.slsa.sa.gov.au/record=b2061261,http://www.catalog.slsa.sa.gov.au/xrecord=b2061261,"Melbourne Photographic Company, photographer",Victoria Square,1873,Photograph  9.7 cm x 6.1 cm,"Victoria Square, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/08000/B7857.jpg,408
b2061262x,http://www.catalog.slsa.sa.gov.au/record=b2061262,http://www.catalog.slsa.sa.gov.au/xrecord=b2061262,"Melbourne Photographic Company, photographer",Victoria Square,1873,Photograph  9.7 cm x 6.1 cm,"Victoria Square, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/08000/B7858.jpg,408
b20612515,http://www.catalog.slsa.sa.gov.au/record=b2061251,http://www.catalog.slsa.sa.gov.au/xrecord=b2061251,,"King William Street, Adelaide",1876,Negative (glass)  9.0 cm x 12.0 cm;RESERVE 4 [glass plate negative],"King William Street, Adelaide, Glenelg and suburban Railway Company.  The train  is stationary outside the Courts buildings on the south western corner of Victoria Square",,http://images.slsa.sa.gov.au/mpcimg/01250/B1128.jpg,408
b2061259x,http://www.catalog.slsa.sa.gov.au/record=b2061259,http://www.catalog.slsa.sa.gov.au/xrecord=b2061259,"Melbourne Photographic Company, photographer",Victoria Square,1877,Photograph  13.2 cm x 8.4 cm,"Victoria Square, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/05250/B5007.jpg,408
b20612631,http://www.catalog.slsa.sa.gov.au/record=b2061263,http://www.catalog.slsa.sa.gov.au/xrecord=b2061263,"Melbourne Photographic Company, photographer",Victoria Square,1877,Photograph  14.0 cm x 8.8 cm,"Victoria Square, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/08000/B7912.jpg,408
b20612564,http://www.catalog.slsa.sa.gov.au/record=b2061256,http://www.catalog.slsa.sa.gov.au/xrecord=b2061256,"Spiller, E., photographer","Gouger Street, Adelaide",1880,Photograph  26.3 cm x 20.0 cm;RESERVE 1 b,[General description] Adelaide's Supreme Court Building seen from the west side of Victoria Square. [On backof photograph] 'Acre 408 / Victoria Square / Supreme Court. / n.d.',,http://images.slsa.sa.gov.au/mpcimg/04250/B4137.jpg,408
b20612606,http://www.catalog.slsa.sa.gov.au/record=b2061260,http://www.catalog.slsa.sa.gov.au/xrecord=b2061260,"Sweet, Samuel White, 1825-1886",Victoria Square,1880,Photograph  20.5 cm x 15.6 cm,"Victoria Square, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/07500/B7491.jpg,408
b20612655,http://www.catalog.slsa.sa.gov.au/record=b2061265,http://www.catalog.slsa.sa.gov.au/xrecord=b2061265,"Sweet, Samuel White, 1825-1886",Gouger Street,1886,Photograph  20.5 cm x 15.5 cm,"Gouger Street, south side, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/10750/B10716.jpg,408
b20612667,http://www.catalog.slsa.sa.gov.au/record=b2061266,http://www.catalog.slsa.sa.gov.au/xrecord=b2061266,"Stump & Co., photographer",Gouger Street,1892,Photograph  19.5 cm x 15.0 cm,"Gouger Street, Supreme Court",,http://images.slsa.sa.gov.au/mpcimg/13500/B13280.jpg,408
b20612369,http://www.catalog.slsa.sa.gov.au/record=b2061236,http://www.catalog.slsa.sa.gov.au/xrecord=b2061236,,"Mill Street, Adelaide",1867,Photograph  20.3 cm x 13.8 cm,"Mill Street, Adelaide, east side. The frontage of the cottage on the right is 9 yards and its left side is 26 yards south of Gouger Street. It is shown on the Cadastral Survey plan and was still standing in March, 1925. The site on the left was part of Harford's Steam Confectionary Works, later to be replaced by the Supreme Court Hotel (see B 2473). The Supreme Court Building can be seen in the background","Architecture, Domestic -- South Australia -- Adelaide;Cottages -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/02750/B2517.jpg,407
b20612345,http://www.catalog.slsa.sa.gov.au/record=b2061234,http://www.catalog.slsa.sa.gov.au/xrecord=b2061234,,"Gouger Street, Adelaide",1871,Photograph  20.2 cm x 12.4 cm,"Gouger Street, Adelaide, showing the Rainbow Tavern, which was established in 1853, and was known by that name until 1874, when it became the Supreme Court Hotel. The licensee at this time is F. Anderson. Next door, on the corner of Mill Street, is Harford's Steam Confectionary Works, soon to be demolished. See B 2473 for the renovated and extended hotel",Confectioners -- South Australia -- Adelaide;Hotels -- South Australia -- Adelaide -- Gouger Street,http://images.slsa.sa.gov.au/mpcimg/02500/B2471.jpg,407
b20612357,http://www.catalog.slsa.sa.gov.au/record=b2061235,http://www.catalog.slsa.sa.gov.au/xrecord=b2061235,,"Gouger Street, Adelaide",1880,Photograph  24.2 cm x 18.2 cm,"Corner of Gouger Street and Mill Street, Adelaide, showing the Supreme Court Hotel [previously Rainbow Tavern]. The proprietor, family and staff are posing for the photographer in front of the Hotel, one woman standing on the ornate balcony. A two horse wagonette stands at the kerb. Note the horse trough in front of the hotel. See B 2471 for the earlier hotel",Hotels -- South Australia -- Adelaide -- Gouger Street,http://images.slsa.sa.gov.au/mpcimg/02500/B2473.jpg,407
b20612370,http://www.catalog.slsa.sa.gov.au/record=b2061237,http://www.catalog.slsa.sa.gov.au/xrecord=b2061237,,"Mill Street, Adelaide",1890,Photograph  20.3 cm x 13.8 cm,"Mill Street, Adelaide, west side. Two children stand near the gate of row of neat cottages. Note the confectionery works chimney in the background and compare with the Cadastral Survey plan",Cottages -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/02750/B2518.jpg,407
b20612382,http://www.catalog.slsa.sa.gov.au/record=b2061238,http://www.catalog.slsa.sa.gov.au/xrecord=b2061238,,"Mill Street, Adelaide",1890,Photograph  20.3 cm x 13.8 cm,"Mill Street, Adelaide, east side, featuring a row of neat cottages, their verandahs being covered with vines. A white picket fence completes the picture. The left side of the cottages is 36 yards south of Gouger Street","Cottages -- South Australia -- Adelaide;Architecture, Domestic -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/02750/B2519.jpg,407
b2061245x,http://www.catalog.slsa.sa.gov.au/record=b2061245,http://www.catalog.slsa.sa.gov.au/xrecord=b2061245,"Wall Brothers, photographer",Victoria Square,1890,photograph,"Victoria Square, the Hall family",,http://images.slsa.sa.gov.au/mpcimg/39250/B39084.jpg,407
b20612400,http://www.catalog.slsa.sa.gov.au/record=b2061240,http://www.catalog.slsa.sa.gov.au/xrecord=b2061240,"Gall, Ernest, photographer","South Adelaide Creche, Gouger Street",1897,Photograph  15.6 cm x 10.7 cm,"The South Adelaide Creche, Gouger Street, south side, July 21st 1897. The left side of the creche is 10 yards west of Mill Street and frontage is 10 yards",,http://images.slsa.sa.gov.au/mpcimg/07750/B7660.jpg,407
b20612394,http://www.catalog.slsa.sa.gov.au/record=b2061239,http://www.catalog.slsa.sa.gov.au/xrecord=b2061239,,Gouger Street,1899,Photograph  20.5 cm x 15.0 cm,"[General description] Supreme Court Hotel on the corner of Gouger Street and Mill Street. J. Mansom is the proprietor. The verandah has a striped roof and covers the footpath. A small balcony juts out from a doorway on the first storey. Next door to the Hotel is T.G. Williams Motor and Cycle Works. [On back of photograph] Acre 407. Gouger Street, south side. 1899-1909. Probably 1909. See B 7787/38. On the right is Mill street. Far side of two storey houses on the right is 72 yards south of Gouger Street. Left side of Williams' premises is 3 yards west of the west side of Victoria Square",,http://images.slsa.sa.gov.au/mpcimg/03500/B3255.jpg,407
b20611213,http://www.catalog.slsa.sa.gov.au/record=b2061121,http://www.catalog.slsa.sa.gov.au/xrecord=b2061121,,Gouger Street,1892,Photograph  21 cm x 16 cm,"Gouger Street, South Side","J. F. Turner (Firm);Stores, Retail -- South Australia -- Adelaide;Butchers -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/19500/B19417.jpg,396
b20611225,http://www.catalog.slsa.sa.gov.au/record=b2061122,http://www.catalog.slsa.sa.gov.au/xrecord=b2061122,,Gouger Street,1892,Photograph  21 cm x 16 cm,"Gouger Street, South Side","J. F. Turner (Firm);Stores, Retail -- South Australia -- Adelaide;Butchers -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/19500/B19418.jpg,396
b20610014,http://www.catalog.slsa.sa.gov.au/record=b2061001,http://www.catalog.slsa.sa.gov.au/xrecord=b2061001,"Art Portrait Co., photographer",Gouger Street,1895,Photograph ,"Gouger Street, north side, the right side of the hotel is 28 yards east of Moonta Street",,http://images.slsa.sa.gov.au/mpcimg/09250/B9022.jpg,383
b20609449,http://www.catalog.slsa.sa.gov.au/record=b2060944,http://www.catalog.slsa.sa.gov.au/xrecord=b2060944,,Victoria Square,1883,Photograph  21.1 cm x 15.8 cm,Victoria Square,,http://images.slsa.sa.gov.au/mpcimg/10500/B10478.jpg,378
